"","id","user_id","text"
"3957","44844","0262","Haha... Really oh no... How? Then will they deduct your lesson tmr?"
"3958","84786","5486","I'm serious. You are in the money base"
"3959","58247","6531","Where are you ? You said you would be here when I woke ... :-("
"3960","22071","3367","How much are we getting?"
"3961","79495","2665","University of southern california."
"3962","66255","9171","Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again..."
"3963","96238","8196","Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing "
"3964","39839","6271","Surely result will offer:)"
"3965","36461","7414","Cold. Dont be sad dear"
"3966","50953","5819","Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
"3967","85944","3609","1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible"
"3968","71589","3976","Hello! Good week? Fancy a drink or something later?"
"3969","64032","9181","How abt making some of the pics bigger?"
"3970","21497","6673","K..k.:)congratulation .."
"3971","01050","3040","Boo I'm on my way to my moms. She's making tortilla soup. Yummmm"
"3972","95515","6918","You're right I have now that I think about it"
"3973","54617","3532","Erutupalam thandiyachu"
"3974","03152","1825","A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol"
"3975","89859","5099","A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
"3976","43428","9635","Hi where you. You in home or calicut?"
"3977","83083","4211","Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
"3978","67776","5160","Hi kindly give us back our documents which we submitted for loan from STAPATI"
"3979","55056","5838","We're all getting worried over here, derek and taylor have already assumed the worst"
"3980","08213","6195","Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going"
"3981","24036","3051","Then just eat a shit and wait for ur monkey face bitch.......... U asshole.................."
"3982","16751","1187","Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today..."
"3983","79619","8797","That depends. How would you like to be treated? :)"
"3984","51028","8080","It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool."
"3985","46422","0030","Wat r u doing now?"
"3986","47244","2313","Omg I want to scream. I weighed myself and I lost more weight! Woohoo!"
"3987","29591","0575","Have you not finished work yet or something?"
"3988","69525","2940","Indeed and by the way it was either or - not both !"
"3989","88722","0955","True. Its easier with her here."
"3990","43282","6290","It's fine, imma get a drink or somethin. Want me to come find you?"
"3991","36956","9555","Oh... Icic... K lor, den meet other day..."
"3992","29825","6812","At WHAT TIME should i come tomorrow"
"3993","20777","0190","Right it wasnt you who phoned it was someone with a number like yours!"
"3994","13703","8387","I'm meeting Darren..."
"3995","23425","8247","U attend ur driving lesson how many times a wk n which day?"
"3996","68856","4269","Yep, at derek's house now, see you Sunday &lt;3"
"3997","28793","4473","Happy birthday... May all ur dreams come true..."
"3998","59903","1285","K..k..i'm also fine:)when will you complete the course?"
"3999","36840","8293","Sorry, went to bed early, nightnight"
"4000","43858","4287","Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?"
"4001","93813","1835","Come to mu, we're sorting out our narcotics situation"
"4002","93241","3642","Yeah that'd pretty much be the best case scenario"
"4003","54393","4855","Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us"
"4004","95689","6633","See? I thought it all through"
"4005","32440","5171","say thanks2. "
"4006","28084","0955","K, if u bored up just come to my home.."
"4007","00594","2512","Ya it came a while ago"
"4008","70386","4445","Sorry da thangam.it's my mistake."
"4009","36320","1411","Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
"4010","43514","6153","its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
"4011","19997","8293","S:)but he had some luck.2 catches put down:)"
"4012","07059","1983","Hmmm:)how many players selected?"
"4013","03608","3105","Not..tel software name.."
"4014","79046","8772","No..its ful of song lyrics.."
"4015","95597","6987","Don know..he is watching film in computer.."
"4016","98736","3329","I am on the way to tirupur."
"4017","26215","7316","For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry."
"4018","80606","1116","Yup bathe liao..."
"4019","44623","5486","Boooo you always work. Just quit."
"4020","26443","3586","Dear all, as we know  &lt;"
"4021","41644","6235","I'm leaving my house now."
"4022","53316","7433","I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams"
"4023","32268","5913","Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James."
"4024","54964","6040","I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)"
"4025","03986","4611"," &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla"
"4026","36705","8515","Unlimited texts. Limited minutes."
"4027","52473","1973","As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
"4028","95077","1035","Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
"4029","76706","8487","I want to send something that can sell fast.  &lt;"
"4030","76142","9870","We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;"
"4031","47180","1312","Trust me. Even if isn't there, its there."
"4032","75568","8909","I'm done oredi..."
"4033","23038","2940","There're some people by mu, I'm at the table by lambda"
"4034","81434","7198","No need to buy lunch for me.. I eat maggi mee.."
"4035","83537","7094","Ya:)going for restaurant.."
"4036","89943","9365","Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up."
"4037","30877","8399","Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy"
"4038","59031","4868","NO GIFTS!! You trying to get me to throw myself off a cliff or something?"
"4039","86199","1835","It only does simple arithmetic not percentages."
"4040","38192","8575","Hello- thanx for taking that call. I got a job! Starts on monday!"
"4041","18881","9679","What you doing?how are you?"
"4042","36929","2986","Easy ah?sen got selected means its good.."
"4043","35848","7896","Don't necessarily expect it to be done before you get back though because I'm just now headin out"
"4044","05739","5850","Hey! Congrats 2u2. id luv 2 but ive had 2 go home!"
"4045","51945","3438","HMM yeah if your not too grooved out! And im looking forward to my pound special :)"
"4046","14334","9489","I told that am coming on wednesday."
"4047","37374","3590","Where to get those?"
"4048","04918","2160","Sorry, I'll call later"
"4049","69120","3105","Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive"
"4050","43780","9013","Well. Im computerless. Time to make some oreo truffles"
"4051","83371","5245","Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;"
"4052","39697","3976","twenty past five he said will this train have been to durham already or not coz i am in a reserved seat"
"4053","08511","3603","Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx"
"4054","84130","7319","Buy one egg for me da..please:)"
"4055","00966","2058","Sorry, I'll call later"
"4056","31382","5138","As in i want custom officer discount oh."
"4057","24628","7461","Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon."
"4058","29406","7564","What you did in  leave."
"4059","73921","6531","I dun believe u. I thk u told him."
"4060","67160","9412","Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt"
"4061","21255","4269","Kothi print out marandratha."
"4062","75434","0737","Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
"4063","00805","2711","aathi..where are you dear.."
"4064","26500","8784","Was it something u ate?"
"4065","28910","0084","Good evening! How are you?"
"4066","21680","5838","If you have belive me. Come to my home."
"4067","80141","3522","Aiyar sorry lor forgot 2 tell u..."
"4068","51034","4287","[…] anyway, many good evenings to u! s"
"4069","96637","2587","243 198932913 10674540 1568381016 1524935545 561446757 995935091 1542010668 990812960 2054303607 1190146917 1439688480 199723880 535846689 1105084022 914658917 539495968 961685108 1401839215 675427872 346369638 844678697 297015662 1061999908 204504096 1584200737 1120081696 672332642 2056195941 1601934196 6801268 886172508 1512224242 1427404832 1179076707 1414125679 1933650029 1559115885 1987971189 169449582 691398697 1513591651 175359841 602794804 2105203305 2008744559 20712046 228356632 96068163 399193992 600652449 1992864878 1917637742 189690981 1874826284 1564331822 576934688 429164364 257927973 1701419764 1510602791 802080883 201021472 1054124065 1833915234 1745913698 1110158177 1018298222 1299956580 85735279 1338350382 2146486816 319959668 1442544168 148028777 626043187 510246944 730263587 925367144 1283460961 823694196 373344032 540470054 646961775 1537999474 2094598688 91583086 1203616303 671612279 679274798 36529440 1612329323 796276069 930791781 1276271904 1780992377 1211024751 1508905333 375745824 1046845737 1299443822 1836933152 295833711 1122041909 2036386674 772841248 663085939 824956773 355253091 1191563058 236908133 61834804 572774744 542529645 596879461 319731813 1767147572 1006744425 54749038 387255135 582027040 528624496 1434877804 519455585 155498275 1570223845 976479264 1871725684 220537967 1103660077 606863215 141411186 1512453938 43726447 713698895 775613984 932939361 873217652 1478137376 554045038 1004021359 983326319 1295529582 1164127790 1463731744 1779334743 110089829 577916519 1141047660 630562156 76155168 1938031908 944761961 1542433907 863267939 1769614453 711781491 1212722291 1935240224 1677405289 559541364 556903456 1284402292 93072495 437709869 289294319 508404146 1758891890 485299055 1052460855"
"4070","31615","6165","Is fujitsu s series lifebook good?"
"4071","93231","5131","Aight, call me once you're close"
"4072","31407","1813","Well you told others you'd marry them..."
"4073","68714","4824","Bugis oso near wat... "
"4074","04952","1333","And stop being an old man. You get to build snowman snow angels and snowball fights."
"4075","91800","3848","Where are the garage keys? They aren't on the bookshelf"
"4076","62381","9555","I borrow ur bag ok."
"4077","17577","8917","Good evening! this is roger. How are you?"
"4078","47576","5871","I wont do anything de."
"4079","10099","3438","If I get there before you after your ten billion calls and texts so help me god"
"4080","40254","6531","Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow"
"4081","91345","4310","But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet."
"4082","33626","8946","Why don't you wait 'til at least wednesday to see if you get your ."
"4083","99519","1391","Its not that time of the month nor mid of the time?"
"4084","21172","4305","I think i am disturbing her da"
"4085","09954","3369","WOT U UP 2 J?"
"4086","21608","1876","Wish i were with you now!"
"4087","74933","9052","Just finished. Missing you plenty"
"4088","43038","0030","hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
"4089","07434","3105","Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;"
"4090","56090","1255","Good Morning plz call me sir"
"4091","76520","1392","Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am"
"4092","02556","4310","Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;"
"4093","74745","5651","Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
"4094","14281","3578","Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;"
"4095","09082","3344","Yup i'm elaborating on the safety aspects and some other issues.."
"4096","12956","2271","Howz that persons story"
"4097","36402","8599","I could ask carlos if we could get more if anybody else can chip in"
"4098","00659","5345","When are you guys leaving?"
"4099","61182","5819","Designation is software developer and may be she get chennai:)"
"4100","34228","4126","Lol no. I just need to cash in my nitros. Hurry come on before I crash out!"
"4101","61542","6711","That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? "
"4102","41410","9748","Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing"
"4103","12595","4462","Takin a shower now but yeah I'll leave when I'm done"
"4104","14771","2383","Correct. So how was work today"
"4105","63352","6238","I love working from home :)"
"4106","65391","5486","It shall be fine. I have avalarr now. Will hollalater"
"4107","61545","4408","Yar lor actually we quite fast... Cos da ge slow wat... Haha..."
"4108","16194","7564","What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
"4109","56154","0596","Back in brum! Thanks for putting us up and keeping us all and happy. See you soon "
"4110","46815","4603","""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx"""
"4111","59272","8784","No did you check? I got his detailed message now"
"4112","37384","9681","Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor."
"4113","12728","0783","Howz pain?hope u r fine.."
"4114","83102","7485","Love you aathi..love u lot.."
"4115","01350","0224","I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
"4116","69313","6412","Ok lor wat time ü finish?"
"4117","92130","6153","That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?"
"4118","18173","4387","But i have to. I like to have love and arrange."
"4119","77539","0252","Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh"
"4120","37799","5816","Remember on that day.."
"4121","37268","7637","You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
"4122","70014","7283","So gd got free ice cream... I oso wan..."
"4123","46185","6122","Ok"
"4124","75271","3179","I absolutely LOVE South Park! I only recently started watching the office."
"4125","73953","6412","Ha ha - had popped down to the loo when you hello-ed me. Hello!"
"4126","03948","9376","I only haf msn. It's yijue@hotmail.com"
"4127","51372","8515","Ok. There may be a free gym about."
"4128","45298","1596","I cant wait to see you! How were the photos were useful? :)"
"4129","19412","8291","Feel like trying kadeem again? :V"
"4130","07584","2691","Or remind me in a few hrs."
"4131","37473","0585","Sorry, I'll call later"
"4132","03640","6931","What was she looking for?"
"4133","50099","5160","Then we gotta do it after that"
"4134","42292","4435","O i played smash bros  &lt;"
"4135","00301","5160","Do you want bold 2 or bb torch"
"4136","71749","7776","fyi I'm at usf now, swing by the room whenever"
"4137","55145","3329","Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
"4138","17208","4357","Were gonna go get some tacos"
"4139","11450","5725","No chikku nt yet.. Ya i'm free"
"4140","50234","1949","Shall i get my pouch?"
"4141","10024","1983","1 in cbe. 2 in chennai."
"4142","46726","7548","Joy's father is John. Then John is the NAME of Joy's father. Mandan"
"4143","80697","3051","I doubt you could handle 5 times per night in any case..."
"4144","50179","2932","Then u drive lor."
"4145","99060","1917","Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)"
"4146","48573","4387","Boo what time u get out? U were supposed to take me shopping today. :("
"4147","43497","2409","I‘m going to try for 2 months ha ha only joking"
"4148","81276","3586","Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss"
"4149","30015","3051","I want to sent  &lt;"
"4150","42435","5838","Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D"
"4151","14394","4064","Mm i had my food da from out"
"4152","02146","0373","Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!"
"4153","47979","7637","Yo sorry was in the shower sup"
"4154","13668","5421","Ok i msg u b4 i leave my house."
"4155","15685","6749","No I'm good for the movie, is it ok if I leave in an hourish?"
"4156","39446","6173","I meant as an apology from me for texting you to get me drugs at  &lt;"
"4157","87440","4269","Nite..."
"4158","31099","0470","Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. "
"4159","27656","1187","Saw Guys and Dolls last night with Patrick Swayze it was great"
"4160","70113","7581","Have you been practising your curtsey?"
"4161","53191","3499","I will reach before ten morning"
"4162","85843","2168","Want to finally have lunch today?"
"4163","90412","5579","What's a feathery bowa? Is that something guys have that I don't know about?"
"4164","29348","4645","""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
"4165","78175","8593","I'm putting it on now. It should be ready for  &lt;TIME&gt; "
"4166","45272","3169"," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! "
"4167","80457","1704","Great! I hope you like your man well endowed. I am  &lt;"
"4168","42444","2704","About  &lt;"
"4169","37356","6711","I'm stuck in da middle of da row on da right hand side of da lt... "
"4170","69897","0113","Horrible gal. Me in sch doing some stuff. How come u got mc?"
"4171","37102","1468","And that's fine, I got enough bud to last most of the night at least"
"4172","71243","6528","I am taking half day leave bec i am not well"
"4173","77961","7374","Dear how is chechi. Did you talk to her"
"4174","80105","7655","Please leave this topic..sorry for telling that.."
"4175","04061","4318","Dude got a haircut. Now its breezy up there"
"4176","76215","9924","Only saturday and sunday holiday so its very difficult:)"
"4177","15351","4435","Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!"
"4178","53978","6153","Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class."
"4179","06068","0596","Asking do u knw them or nt? May be ur frnds or classmates?"
"4180","13508","4558","Do u hav any frnd by name ashwini in ur college?"
"4181","88700","8859","I have to take exam with march 3"
"4182","78242","8798","Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday."
"4183","39038","0598","Huh but i cant go 2 ur house empty handed right?"
"4184","10651","2624","When you are big..| God will bring success."
"4185","58399","8452","K... Must book a not huh? so going for yoga basic on sunday?"
"4186","70639","2587","Hi, encryption is a good idea! So I suggest that we use Ceasar cipher and as a key let's use my day of birth"
"4187","40060","1550","After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
"4188","74591","6290","Lol yes. But it will add some spice to your day."
"4189","30240","9489","Forgot to tell ü smth.. Can ü like number the sections so that it's clearer.."
"4190","37851","5227","How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;"
"4191","26332","9555","S but mostly not like that."
"4192","95319","8196","Hi my email address has changed now it is "
"4193","63432","3333","I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh"""
"4194","97679","0143","Get the door, I'm here"
"4195","65699","8005","see you then, we're all christmassy here!"
"4196","82139","9166","""Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx"""
"4197","31189","8706","I was gonna ask you lol but i think its at 7"
"4198","26439","7535","I am late. I will be there at"
"4199","14301","8798","Aight, I'll hit you up when I get some cash"
"4200","81660","3326","I enjoy watching and playing football and basketball. Anything outdoors. And you?"
"4201","73252","2284","Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu"
"4202","60359","3097","Ask g or iouri, I've told the story like ten times already"
"4203","52682","3135","Doing nothing, then u not having dinner w us?"
"4204","04477","2665","I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;"
"4205","27382","3136","In which place i can get rooms cheap:-)"
"4206","35083","7972","They are just making it easy to pay back. I have  &lt;"
"4207","44039","9343","Do u knw dis no. &lt;"
"4208","31233","7485","....photoshop makes my computer shut down."
"4209","44982","2313","S da..al r above  &lt;"
"4210","87584","3359","Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
"4211","45609","9376","No, I was trying it all weekend ;V"
"4212","87059","2304","Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night"
"4213","44421","8859","And by when you're done I mean now"
"4214","28025","2691","Stupid.its not possible"
"4215","02051","1715","Spoons it is then okay?"
"4216","24885","9042","How i noe... She's in da car now... Later then c lar... I'm wearing shorts..."
"4217","31346","1749","That's y i said it's bad dat all e gals know u... Wat u doing now?"
"4218","80477","4269","We're on the opposite side from where we dropped you off"
"4219","09600","8399","Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz."
"4220","18820","8917","Wat's my dear doing? Sleeping ah?"
"4221","73956","1715","alright, I'll make sure the car is back tonight"
"4222","69939","3329","So u workin overtime nigpun?"
"4223","11989","4505","Should i send you naughty pix? :)"
"4224","85527","4574","I hope you know I'm still mad at you."
"4225","18249","6441","Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics."
"4226","03285","9052","Excellent, I'll see what riley's plans are"
"4227","09553","1113","No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one..."
"4228","14251","4638","Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
"4229","94163","8515","Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;"
"4230","51566","3912","What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother"
"4231","63877","8169","True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it."
"4232","05068","5077","Sorry i din lock my keypad."
"4233","85668","7465","I'm still looking for a car to buy. And have not gone 4the driving test yet."
"4234","27225","9938","Alright i have a new goal now"
"4235","43044","2309","I'm really sorry I lit your hair on fire"
"4236","55387","3584","U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar..."
"4237","91480","3040","Don't worry, * is easy once have ingredients!"
"4238","75971","4576","Anything lor if they all go then i go lor..."
"4239","69014","2704","He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor."
"4240","27796","3097","Lol yeah at this point I guess not"
"4241","38603","0145","I think asking for a gym is the excuse for lazy people. I jog."
"4242","72353","7906","Horrible bf... I now v hungry..."
"4243","79636","4675","Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?"
"4244","70775","0391","Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
"4245","04755","3983","Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex"
"4246","73150","9679","Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke "
"4247","65724","0536","* Will have two more cartons off u and is very pleased with shelves"
"4248","48988","3342","Aight, see you in a bit"
"4249","69270","4675","Ok"
"4250","17949","3609","Pls speak to that customer machan."
"4251","74835","6351","My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
"4252","34714","5341","Are you free now?can i call now?"
"4253","58295","3563","Call me, i am senthil from hsbc."
"4254","53512","5953","Please sen :)my kind advice :-)please come here and try:-)"
"4255","84918","9250","Yes, i'm small kid.. And boost is the secret of my energy.."
"4256","75958","5461","Get down in gandhipuram and walk to cross cut road. Right side &lt;"
"4257","79481","8684","Ü called dad oredi..."
"4258","15435","3333","U 2."
"4259","86704","7909","Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx"
"4260","37365","3909","Turns out my friends are staying for the whole show and won't be back til ~ &lt;"
"4261","07207","6736","they released another Italian one today and it has a cosign option"
"4262","96651","3329","Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! "
"4263","65200","3976","Can help u swoop by picking u up from wherever ur other birds r meeting if u want."
"4264","26943","8798","Mine here like all fr china then so noisy."
"4265","03660","0391","I know you mood off today"
"4266","05833","2894","I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo"
"4267","82886","4306","Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face."
"4268","55173","6596","The evo. I just had to download flash. Jealous?"
"4269","89237","4824","Ok lor... But buy wat?"
"4270","78209","8784","Otherwise had part time job na-tuition.."
"4271","65596","0014","Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8"
"4272","99863","4552","Yes but i dont care! I need you bad, princess!"
"4273","42377","8074","Ill be there on  &lt;"
"4274","75341","5422","Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life."
"4275","16525","9903","Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
"4276","06174","7564","Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
"4277","52150","6195","I sent you the prices and do you mean the  &lt;"
"4278","42908","2058","Check wid corect speling i.e. Sarcasm"
"4279","32197","0578","sure, but make sure he knows we ain't smokin yet"
"4280","67280","2470","Whom you waited for yesterday"
"4281","97076","9013","Still at west coast... Haiz... Ü'll take forever to come back..."
"4282","17711","1409","Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
"4283","33293","1932","Hi msg me:)i'm in office.."
"4284","25204","9424","No message..no responce..what happend?"
"4285","14788","3333","Lara said she can loan me  &lt;"
"4286","58883","9343","Sorry, I'll call later"
"4287","11163","5097","&lt;"
"4288","91955","0553","I want to be inside you every night..."
"4289","46625","8297","Alright we're hooked up, where you guys at"
"4290","33500","6871","Ok ill send you with in  &lt;DECIMAL&gt;  ok."
"4291","17237","7198","Lol no. Just trying to make your day a little more interesting"
"4292","63597","4505","I'm done..."
"4293","96392","4152","The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight"
"4294","67884","4445","ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG"
"4295","44310","8855","Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)"
"4296","95614","7444","Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
"4297","62575","6258","Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago."
"4298","69618","1749","As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune"
"4299","88312","5519","God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
"4300","46477","6865","And very importantly, all we discuss is between u and i only."
"4301","70780","5546","S:-)kallis wont play in first two odi:-)"
"4302","05279","3369","I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
"4303","31802","4519","We have all rounder:)so not required:)"
"4304","07808","5114","Ü no home work to do meh... "
"4305","59129","0382","I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon."
"4306","36604","1935","Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;"
"4307","25591","4126","Ugh just got outta class"
"4308","42740","6271","Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... "
"4309","43347","3850","Happy New Year Princess!"
"4310","26734","7607","Ok no prob..."
"4311","17131","8005","Good. do you think you could send me some pix? I would love to see your top and bottom..."
"4312","55334","9910"," what number do u live at? Is it 11?"
"4313","76123","9635","&lt;"
"4314","11456","5099","I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs"
"4315","87926","2940","How much would it cost to hire a hitman"
"4316","41200","2704","Tell where you reached"
"4317","34075","8814","Cool, want me to go to kappa or should I meet you outside mu"
"4318","19959","9271","I'm hungry buy smth home..."
"4319","72840","4611","So why didnt you holla?"
"4320","81320","5099","Gokila is talking with you aha:)"
"4321","60527","4318","Super msg da:)nalla timing."
